id,date,trade_code,high,low,open,close,volume,created_at,updated_at
,7/9/2020,PRAGATILIF,91.8,88.8,90,89.4,"56,644",,
,7/8/2020,PRAGATILIF,90.5,88.3,88.3,88.3,"88,870",,
,7/7/2020,PRAGATILIF,91,88.3,88.3,88.3,"53,289",,
,7/6/2020,PRAGATILIF,88.3,88.3,88.3,88.3,"2,265",,
,7/5/2020,PRAGATILIF,0,0,0,88.3,0,,
,7/2/2020,PRAGATILIF,88.3,88.3,88.3,88.3,600,,
,8/10/2020,PREMIERBAN,10.8,10.2,10.5,10.3,"3,812,815",,
,8/9/2020,PREMIERBAN,10.6,9.9,9.9,10.5,"12,970,880",,
,8/6/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"283,603",,
,8/5/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"514,996",,
,8/4/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"75,546",,
,8/3/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"59,649",,
,7/30/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"292,080",,
,7/29/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"6,755",,
,7/28/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"26,910",,
,7/27/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"13,849",,
,7/26/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"14,225",,
,7/23/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"23,713",,
,7/22/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"20,201",,
,7/21/2020,PREMIERBAN,0,0,0,9.9,0,,
,7/20/2020,PREMIERBAN,10,9.9,9.9,9.9,"1,842,356",,
,7/19/2020,PREMIERBAN,10,9.9,9.9,9.9,"2,121,943",,
,7/16/2020,PREMIERBAN,10,9.9,9.9,9.9,"2,142,010",,
,7/15/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"799,701",,
,7/14/2020,PREMIERBAN,10,9.9,10,9.9,"2,131,483",,
,7/13/2020,PREMIERBAN,10.1,9.9,10,10,"4,838,609",,
,7/12/2020,PREMIERBAN,10.1,9.9,10,10,"2,083,572",,
,7/9/2020,PREMIERBAN,10.3,9.9,10,10,"3,281,295",,
,7/8/2020,PREMIERBAN,10.2,9.9,9.9,9.9,"6,978,452",,
,7/7/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"24,966",,
,7/6/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"28,600",,
,7/5/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"38,682",,
,7/2/2020,PREMIERBAN,9.9,9.9,9.9,9.9,"85,728",,
,8/10/2020,PREMIERCEM,64.8,61.8,63,62.3,"2,040",,
,8/9/2020,PREMIERCEM,63,61.1,61.5,61.4,"5,887",,
,8/6/2020,PREMIERCEM,61,60.9,61,61,"2,628",,
,8/5/2020,PREMIERCEM,61,60.9,60.9,60.9,"6,980",,
,8/4/2020,PREMIERCEM,61,60.9,61,60.9,"1,455",,
,8/3/2020,PREMIERCEM,61,61,61,61,500,,
,7/30/2020,PREMIERCEM,64.4,60.9,60.9,62.6,"3,183",,
,7/29/2020,PREMIERCEM,65,60.9,60.9,64.7,"25,728",,
,7/28/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/27/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/26/2020,PREMIERCEM,60.9,60.9,60.9,60.9,5,,
,7/23/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/22/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/21/2020,PREMIERCEM,60.9,60.9,60.9,60.9,5,,
,7/20/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/19/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/16/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/15/2020,PREMIERCEM,60.9,60.9,60.9,60.9,10,,
,7/14/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/13/2020,PREMIERCEM,60.9,60.9,60.9,60.9,429,,
,7/12/2020,PREMIERCEM,60.9,60.9,60.9,60.9,135,,
,7/9/2020,PREMIERCEM,60.9,60.9,60.9,60.9,50,,
,7/8/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/7/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/6/2020,PREMIERCEM,60.9,60.9,60.9,60.9,101,,
,7/5/2020,PREMIERCEM,0,0,0,60.9,0,,
,7/2/2020,PREMIERCEM,0,0,0,60.9,0,,
,8/10/2020,PREMIERLEA,5.5,5,5.4,5.1,"716,564",,
,8/9/2020,PREMIERLEA,5.5,5.1,5.1,5.4,"969,196",,
,8/6/2020,PREMIERLEA,5.4,5.1,5.4,5.1,"629,267",,
,8/5/2020,PREMIERLEA,5.6,5.1,5.2,5.3,"1,332,362",,
,8/4/2020,PREMIERLEA,5.2,4.9,4.9,5.1,"1,576,516",,
,8/3/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"71,990",,
,7/30/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"17,314",,
,7/29/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"4,430",,
,7/28/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"4,030",,
,7/27/2020,PREMIERLEA,0,0,0,4.9,0,,
,7/26/2020,PREMIERLEA,4.9,4.9,4.9,4.9,120,,
,7/23/2020,PREMIERLEA,4.9,4.9,4.9,4.9,1,,
,7/22/2020,PREMIERLEA,0,0,0,4.9,0,,
,7/21/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"6,506",,
,7/20/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"5,002",,
,7/19/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"10,000",,
,7/16/2020,PREMIERLEA,4.9,4.9,4.9,4.9,100,,
,7/15/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"3,505",,
,7/14/2020,PREMIERLEA,4.9,4.9,4.9,4.9,501,,
,7/13/2020,PREMIERLEA,4.9,4.9,4.9,4.9,400,,
,7/12/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"19,515",,
,7/9/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"27,701",,
,7/8/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"31,000",,
,7/7/2020,PREMIERLEA,4.9,4.9,4.9,4.9,250,,
,7/6/2020,PREMIERLEA,4.9,4.9,4.9,4.9,"1,300",,
,7/5/2020,PREMIERLEA,0,0,0,4.9,0,,
,7/2/2020,PREMIERLEA,4.9,4.9,4.9,4.9,500,,
,8/10/2020,PRIME1ICBA,6.5,6,6.4,6.2,"1,459,742",,
,8/9/2020,PRIME1ICBA,6.2,5.9,5.9,6.1,"783,957",,
,8/6/2020,PRIME1ICBA,5.9,5.5,5.5,5.9,"1,018,397",,
,8/5/2020,PRIME1ICBA,5.5,5.2,5.4,5.4,"305,380",,
,8/4/2020,PRIME1ICBA,5.4,5.2,5.4,5.3,"115,138",,
,8/3/2020,PRIME1ICBA,5.3,5.2,5.2,5.3,"220,630",,
,7/30/2020,PRIME1ICBA,5.3,5.1,5.2,5.2,"139,331",,
,7/29/2020,PRIME1ICBA,5.2,5.1,5.1,5.1,"91,103",,
,7/28/2020,PRIME1ICBA,5.3,5.1,5.2,5.2,"97,321",,
,7/27/2020,PRIME1ICBA,5.2,5.1,5.1,5.2,"41,532",,
,7/26/2020,PRIME1ICBA,5.3,5.1,5.2,5.1,"387,383",,
,7/23/2020,PRIME1ICBA,5.3,5.1,5.2,5.1,"219,078",,
,7/22/2020,PRIME1ICBA,5.4,5.2,5.3,5.2,"49,836",,
,7/21/2020,PRIME1ICBA,5.4,5.1,5.1,5.3,"593,653",,
,7/20/2020,PRIME1ICBA,5.1,5,5,5.1,"97,946",,
,7/19/2020,PRIME1ICBA,5.2,5,5.1,5,"102,649",,
,7/16/2020,PRIME1ICBA,5.2,5,5.1,5.1,"191,012",,
,7/15/2020,PRIME1ICBA,5.2,5.1,5.1,5.2,"53,783",,
,7/14/2020,PRIME1ICBA,5.3,5.1,5.2,5.2,"96,938",,
,7/13/2020,PRIME1ICBA,5.5,5.1,5.4,5.3,"201,266",,
,7/12/2020,PRIME1ICBA,5.7,5.4,5.5,5.5,"396,513",,
,7/9/2020,PRIME1ICBA,5.5,5.2,5.4,5.4,"64,207",,
,7/8/2020,PRIME1ICBA,5.4,5.1,5.3,5.4,"186,713",,
,7/7/2020,PRIME1ICBA,5.4,5.1,5.2,5.3,"111,995",,
,7/6/2020,PRIME1ICBA,5.2,5,5,5.2,"113,834",,
,7/5/2020,PRIME1ICBA,5.1,5,5,5,"120,958",,
,7/2/2020,PRIME1ICBA,5.1,5,5,5,"24,882",,
,8/10/2020,PRIMEBANK,16,15.3,15.3,15.8,"336,645",,
,8/9/2020,PRIMEBANK,15.6,14.2,14.2,15.3,"279,532",,
,8/6/2020,PRIMEBANK,14.7,14.2,14.2,14.6,"228,576",,
,8/5/2020,PRIMEBANK,14.5,14.2,14.4,14.3,"387,374",,
,8/4/2020,PRIMEBANK,14.4,14.2,14.2,14.3,"74,665",,
,8/3/2020,PRIMEBANK,14.4,14.2,14.4,14.4,"103,821",,
,7/30/2020,PRIMEBANK,14.7,14.2,14.2,14.4,"373,159",,
,7/29/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"983,648",,
,7/28/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"43,712",,
,7/27/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"11,920",,
,7/26/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"10,185",,
,7/23/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"2,000",,
,7/22/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"1,343",,
,7/21/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"11,745",,
,7/20/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"3,500",,
,7/19/2020,PRIMEBANK,14.2,14.2,14.2,14.2,200,,
,7/16/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"10,005",,
,7/15/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"11,300",,
,7/14/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"2,610",,
,7/13/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"1,045",,
,7/12/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"9,550",,
,7/9/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"30,100",,
,7/8/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"3,136",,
,7/7/2020,PRIMEBANK,14.2,14.2,14.2,14.2,5,,
,7/6/2020,PRIMEBANK,14.2,14.2,14.2,14.2,400,,
,7/5/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"3,135",,
,7/2/2020,PRIMEBANK,14.2,14.2,14.2,14.2,"26,800",,
,8/10/2020,PRIMEFIN,6.9,6.4,6.5,6.7,"175,101",,
,8/9/2020,PRIMEFIN,6.5,6.1,6.4,6.4,"71,552",,
,8/6/2020,PRIMEFIN,6.3,6.1,6.1,6.3,"59,021",,
,8/5/2020,PRIMEFIN,6.2,6,6,6,"118,036",,
,8/4/2020,PRIMEFIN,6.1,6,6,6,"51,280",,
,8/3/2020,PRIMEFIN,6.2,6,6,6,"274,009",,
,7/30/2020,PRIMEFIN,6,6,6,6,"3,470",,
,7/29/2020,PRIMEFIN,6,6,6,6,706,,
,7/28/2020,PRIMEFIN,6,6,6,6,"1,032",,
,7/27/2020,PRIMEFIN,6,6,6,6,"1,500",,
,7/26/2020,PRIMEFIN,6,6,6,6,200,,
,7/23/2020,PRIMEFIN,6,6,6,6,2,,
,7/22/2020,PRIMEFIN,6,6,6,6,100,,
,7/21/2020,PRIMEFIN,6,6,6,6,379,,
,7/20/2020,PRIMEFIN,6,6,6,6,"2,342",,
,7/19/2020,PRIMEFIN,0,0,0,6,0,,
,7/16/2020,PRIMEFIN,6,6,6,6,"23,000",,
,7/15/2020,PRIMEFIN,0,0,0,6,0,,
,7/14/2020,PRIMEFIN,6,6,6,6,"2,400",,
,7/13/2020,PRIMEFIN,0,0,0,6,0,,
,7/12/2020,PRIMEFIN,6,6,6,6,"2,000",,
,7/9/2020,PRIMEFIN,6,6,6,6,121,,
,7/8/2020,PRIMEFIN,6,6,6,6,"1,100",,
,7/7/2020,PRIMEFIN,0,0,0,6,0,,
,7/6/2020,PRIMEFIN,6,6,6,6,"15,500",,
,7/5/2020,PRIMEFIN,6,6,6,6,1,,
,7/2/2020,PRIMEFIN,0,0,0,6,0,,
,8/10/2020,PRIMEINSUR,22.3,21.6,21.8,21.9,"10,906",,
,8/9/2020,PRIMEINSUR,22.9,21.8,22.5,21.9,"18,330",,
,8/6/2020,PRIMEINSUR,22.9,21.5,21.5,22.6,"29,783",,
,8/5/2020,PRIMEINSUR,0,0,0,20.9,0,,
,8/4/2020,PRIMEINSUR,21.2,20.3,20.4,20.9,"22,741",,
,8/3/2020,PRIMEINSUR,20.8,19.7,19.7,20.4,"33,258",,
,7/30/2020,PRIMEINSUR,19.3,18.1,19.3,19,"4,022",,
,7/29/2020,PRIMEINSUR,19,17.5,18.4,18.7,"5,400",,
,7/28/2020,PRIMEINSUR,18.5,17.6,17.6,18.3,"15,124",,
,7/27/2020,PRIMEINSUR,17.7,17,17,17.2,"8,050",,
,7/26/2020,PRIMEINSUR,17.4,17,17,17.1,"7,373",,
,7/23/2020,PRIMEINSUR,17.6,17,17.6,17,"9,719",,
,7/22/2020,PRIMEINSUR,18.1,17,18.1,17,"8,003",,
,7/21/2020,PRIMEINSUR,18.1,17,17.5,17,"3,897",,
,7/20/2020,PRIMEINSUR,18.1,18,18,18,"1,000",,
,7/19/2020,PRIMEINSUR,18.1,17.5,18.1,17.5,237,,
,7/16/2020,PRIMEINSUR,17.9,17.4,17.4,17.4,501,,
,7/15/2020,PRIMEINSUR,17.9,17,17,17.8,"5,902",,
,7/14/2020,PRIMEINSUR,17.7,17.6,17.6,17.7,"2,752",,
,7/13/2020,PRIMEINSUR,18.4,17.7,18.4,17.7,"1,146",,
,7/12/2020,PRIMEINSUR,18.5,17.8,18.4,18.2,"7,019",,
,7/9/2020,PRIMEINSUR,18.5,17.5,17.5,17.5,"2,003",,
,7/8/2020,PRIMEINSUR,17.9,17.3,17.9,17.6,"11,553",,
,7/7/2020,PRIMEINSUR,17.8,17.1,17.8,17.1,27,,
,7/6/2020,PRIMEINSUR,17.1,17.1,17.1,17.1,"1,200",,
,7/5/2020,PRIMEINSUR,17,17,17,17,"1,000",,
,7/2/2020,PRIMEINSUR,17,17,17,17,"1,000",,
,8/10/2020,PRIMELIFE,61.7,57.2,61.7,58.4,"48,517",,
,8/9/2020,PRIMELIFE,62.9,58,58.7,61.3,"137,207",,
,8/6/2020,PRIMELIFE,58.6,54.8,54.9,58.1,"191,324",,
,8/5/2020,PRIMELIFE,54.9,51,51.5,53.3,"128,898",,
,8/4/2020,PRIMELIFE,51.8,50.6,51.8,51.5,"10,199",,
,8/3/2020,PRIMELIFE,53,50.1,50.9,52.6,"44,506",,
,7/30/2020,PRIMELIFE,50.9,48.3,49.5,50.6,"39,888",,
,7/29/2020,PRIMELIFE,51.4,49,49.3,49.6,"19,373",,
,7/28/2020,PRIMELIFE,50,47.3,48.5,49.5,"74,124",,
,7/27/2020,PRIMELIFE,48,47.3,47.5,47.7,"2,832",,
,7/26/2020,PRIMELIFE,48.7,46.9,48.2,46.9,"45,580",,
,7/23/2020,PRIMELIFE,47.1,46.9,47,47,"11,538",,
,7/22/2020,PRIMELIFE,47,46.9,47,46.9,"29,333",,
,7/21/2020,PRIMELIFE,48.2,47,48.2,47.5,"19,968",,
,7/20/2020,PRIMELIFE,48.5,47.1,47.1,48.2,"5,639",,
,7/19/2020,PRIMELIFE,48.5,47,47,47.4,"34,220",,
,7/16/2020,PRIMELIFE,47,46.9,46.9,46.9,"8,518",,
,7/15/2020,PRIMELIFE,46.9,46.9,46.9,46.9,"16,500",,
,7/14/2020,PRIMELIFE,47.1,46.9,46.9,47,"2,500",,
,7/13/2020,PRIMELIFE,47.5,46.9,46.9,46.9,"3,115",,
,7/12/2020,PRIMELIFE,47.1,46.9,46.9,46.9,"17,122",,
,7/9/2020,PRIMELIFE,46.9,46.9,46.9,46.9,"3,245",,
,7/8/2020,PRIMELIFE,46.9,46.9,46.9,46.9,"13,880",,
,7/7/2020,PRIMELIFE,46.9,46.9,46.9,46.9,"4,730",,
,7/6/2020,PRIMELIFE,46.9,46.9,46.9,46.9,"2,000",,
,7/5/2020,PRIMELIFE,46.9,46.9,46.9,46.9,"1,000",,
,7/2/2020,PRIMELIFE,0,0,0,46.9,0,,
,8/10/2020,PRIMETEX,20.1,19,19.8,19.1,"297,035",,
,8/9/2020,PRIMETEX,21.1,19.7,20.1,19.9,"479,255",,
,8/6/2020,PRIMETEX,20.9,19.5,19.5,20.1,"574,512",,
,8/5/2020,PRIMETEX,19.6,18.5,19.6,19.3,"263,745",,
,8/4/2020,PRIMETEX,20.5,19.2,20.5,19.4,"420,657",,
,8/3/2020,PRIMETEX,21,19.6,20.1,20.4,"367,090",,
,7/30/2020,PRIMETEX,20,18.2,18.2,19.9,"536,501",,
,7/29/2020,PRIMETEX,18.5,17.4,17.4,18.2,"327,609",,
,7/28/2020,PRIMETEX,17.7,16.9,17.4,17.1,"191,037",,
,7/27/2020,PRIMETEX,18,17.3,17.8,17.4,"157,290",,
,7/26/2020,PRIMETEX,18.5,17.5,18.5,17.8,"176,148",,
,7/23/2020,PRIMETEX,18.3,16.9,17,18.2,"548,994",,
,7/22/2020,PRIMETEX,16.9,15.9,15.9,16.8,"229,927",,
,7/21/2020,PRIMETEX,16.1,15.8,15.8,15.9,"113,615",,
,7/20/2020,PRIMETEX,16,15.8,15.8,15.8,"35,514",,
,7/19/2020,PRIMETEX,15.8,15.8,15.8,15.8,500,,
,7/16/2020,PRIMETEX,15.9,15.8,15.8,15.8,"17,678",,
,7/15/2020,PRIMETEX,16,15.8,15.8,15.8,"38,264",,
,7/14/2020,PRIMETEX,15.9,15.8,15.9,15.8,"22,603",,
,7/13/2020,PRIMETEX,16.2,15.8,16,15.9,"63,494",,
,7/12/2020,PRIMETEX,16.1,15.8,15.8,15.8,"117,637",,
,7/9/2020,PRIMETEX,15.8,15.8,15.8,15.8,"160,050",,
,7/8/2020,PRIMETEX,15.8,15.8,15.8,15.8,"1,000",,
,7/7/2020,PRIMETEX,15.8,15.8,15.8,15.8,510,,
,7/6/2020,PRIMETEX,15.8,15.8,15.8,15.8,300,,
,7/5/2020,PRIMETEX,0,0,0,15.8,0,,
,7/2/2020,PRIMETEX,15.8,15.8,15.8,15.8,"1,000",,
,8/10/2020,PROGRESLIF,131.9,121,124.8,123.7,"336,735",,
,8/9/2020,PROGRESLIF,133,122.3,132,123.1,"325,521",,
,8/6/2020,PROGRESLIF,133.8,123.4,123.4,129.8,"435,720",,
,8/5/2020,PROGRESLIF,125.7,116,118.8,121.7,"310,528",,
,8/4/2020,PROGRESLIF,124,117,124,118.8,"198,297",,
,8/3/2020,PROGRESLIF,129.7,120.6,124.8,124.7,"330,285",,
,7/30/2020,PROGRESLIF,126,115.5,120.5,124.6,"439,060",,
,7/29/2020,PROGRESLIF,129,118,123,120.3,"280,508",,
,7/28/2020,PROGRESLIF,124.8,114,114,122.5,"553,645",,
,7/27/2020,PROGRESLIF,113.9,106.2,108,113.5,"301,699",,
,7/26/2020,PROGRESLIF,107.4,104.2,105.8,106.2,"125,133",,
,7/23/2020,PROGRESLIF,108,105,106.2,105.8,"122,675",,
,7/22/2020,PROGRESLIF,108.7,105.6,108.7,106.2,"165,667",,
,7/21/2020,PROGRESLIF,111.7,107.2,111.5,107.8,"241,524",,
,7/20/2020,PROGRESLIF,113,109.2,112.1,110.9,"179,627",,
,7/19/2020,PROGRESLIF,116.7,110,114,111.7,"322,386",,
,7/16/2020,PROGRESLIF,113.9,108,108.6,113.2,"223,528",,
,7/15/2020,PROGRESLIF,110.6,104.6,105.5,109.1,"214,882",,
,7/14/2020,PROGRESLIF,111.9,104.6,109,105.4,"204,746",,
,7/13/2020,PROGRESLIF,114,107.3,112.8,108.3,"282,657",,
,7/12/2020,PROGRESLIF,114.3,106,108,112,"417,290",,
,7/9/2020,PROGRESLIF,107.9,103.2,104,107.3,"235,302",,
,7/8/2020,PROGRESLIF,107,103.2,104.3,103.6,"388,536",,
,7/7/2020,PROGRESLIF,109.4,103.2,105.5,104.2,"377,022",,
,7/6/2020,PROGRESLIF,107.9,103.2,103.2,104.1,"292,824",,
,7/5/2020,PROGRESLIF,103.2,103.2,103.2,103.2,20,,
,7/2/2020,PROGRESLIF,0,0,0,103.2,0,,
,8/10/2020,PROVATIINS,34.5,32.2,34,32.3,"738,041",,
,8/9/2020,PROVATIINS,35.1,31.5,31.8,33.9,"1,042,048",,
,8/6/2020,PROVATIINS,37.2,31.6,35.5,32.1,"2,546,146",,
,8/5/2020,PROVATIINS,0,0,0,34.7,0,,
,8/4/2020,PROVATIINS,35.3,31.8,33.5,34.7,"1,433,529",,
,8/3/2020,PROVATIINS,33.5,30.5,30.8,33.1,"1,421,005",,
,7/30/2020,PROVATIINS,30.7,28.5,29.8,30.5,"802,187",,
,7/29/2020,PROVATIINS,30.9,29,29.9,29.8,"1,073,769",,
,7/28/2020,PROVATIINS,29.8,28.2,28.5,29.4,"1,223,895",,
,7/27/2020,PROVATIINS,28.7,27,27,28.4,"789,793",,
,7/26/2020,PROVATIINS,27.6,26.8,27.6,27,"570,289",,
,7/23/2020,PROVATIINS,28,27.1,27.1,27.4,"685,057",,
,7/22/2020,PROVATIINS,27.4,26.5,26.6,27,"573,045",,
,7/21/2020,PROVATIINS,26.8,25.9,26.2,26.6,"679,003",,
,7/20/2020,PROVATIINS,26.9,25.6,25.6,26.2,"674,905",,
,7/19/2020,PROVATIINS,26.2,24.8,25.4,25.4,"649,565",,
,7/16/2020,PROVATIINS,26,24.6,24.6,25.4,"807,499",,
,7/15/2020,PROVATIINS,25.5,24.3,24.3,24.6,"1,128,400",,
,7/14/2020,PROVATIINS,24.1,22.8,23.6,23.6,"397,919",,
,7/13/2020,PROVATIINS,23.5,22.9,23.2,23.4,"301,771",,
,7/12/2020,PROVATIINS,23.8,22.7,23.4,23,"380,151",,
,7/9/2020,PROVATIINS,24.1,23,23.9,23.3,"371,947",,
,7/8/2020,PROVATIINS,24.3,22.4,22.8,23.5,"743,011",,
,7/7/2020,PROVATIINS,22.8,21.6,22.2,22.5,"552,166",,
,7/6/2020,PROVATIINS,23,21.1,21.1,22.2,"666,414",,
,7/5/2020,PROVATIINS,21.3,19.4,19.4,21.1,"1,028,625",,
,7/2/2020,PROVATIINS,0,0,0,19.4,0,,
,8/10/2020,PTL,56.7,54.5,55,55,"1,595,860",,
,8/9/2020,PTL,55.6,53.6,54.6,54.9,"1,099,807",,
,8/6/2020,PTL,55.2,52.7,54.6,53.7,"818,997",,
,8/5/2020,PTL,55.9,54.6,55.9,54.8,"611,074",,
,8/4/2020,PTL,56,55,55.8,55.6,"518,158",,
,8/3/2020,PTL,56.7,55,55,56.1,"799,003",,
,7/30/2020,PTL,55.6,53.9,53.9,54.6,"1,186,822",,
,7/29/2020,PTL,54.7,53.4,54.2,53.7,"494,133",,
,7/28/2020,PTL,54.8,51.8,52.1,54.6,"771,323",,
,7/27/2020,PTL,52.9,51.3,52.5,52.1,"479,445",,
,7/26/2020,PTL,53.7,52.4,53.2,52.7,"408,258",,
,7/23/2020,PTL,53.9,52.8,53.1,53.2,"286,590",,
,7/22/2020,PTL,54.5,52.6,52.6,53.1,"438,958",,
,7/21/2020,PTL,53.2,51.1,53.2,52.5,"483,630",,
,7/20/2020,PTL,52.6,50,50.8,51.1,"576,086",,
,7/19/2020,PTL,56.6,50.4,56.6,51,"915,354",,
,7/16/2020,PTL,57,55,56.7,56,"878,419",,
,7/15/2020,PTL,58.2,56,57.3,56.7,"1,260,772",,
,7/14/2020,PTL,56.7,51.6,51.6,56.3,"2,057,920",,
,7/13/2020,PTL,52,51,51,51.6,"613,439",,
,7/12/2020,PTL,51,48.9,49.3,50.9,"243,675",,
,7/9/2020,PTL,50.9,48.9,48.9,49.3,"361,606",,
,7/8/2020,PTL,48.9,48.9,48.9,48.9,"650,801",,
,7/7/2020,PTL,48.9,48.9,48.9,48.9,"10,000",,
,7/6/2020,PTL,0,0,0,48.9,0,,
,7/5/2020,PTL,0,0,0,48.9,0,,
,7/2/2020,PTL,0,0,0,48.9,0,,
,8/10/2020,PUBALIBANK,22.1,21.9,21.9,21.9,"41,160",,
,8/9/2020,PUBALIBANK,22,21.5,21.5,21.9,"31,920",,
,8/6/2020,PUBALIBANK,21.7,21.3,21.3,21.6,"24,926",,
,8/5/2020,PUBALIBANK,21.8,21,21,21.4,"45,021",,
,8/4/2020,PUBALIBANK,21.4,20.9,20.9,21.2,"11,440",,
,8/3/2020,PUBALIBANK,21.1,20.9,20.9,21,"10,071",,
,7/30/2020,PUBALIBANK,21.5,20.9,20.9,21.1,"9,169",,
,7/29/2020,PUBALIBANK,21.4,20.8,21,21.4,"55,837",,
,7/28/2020,PUBALIBANK,21.6,20.9,20.9,21.4,"36,903",,
,7/27/2020,PUBALIBANK,21.6,20.9,21,21.1,"21,706",,
,7/26/2020,PUBALIBANK,21.3,20.8,20.8,21,"30,350",,
,7/23/2020,PUBALIBANK,21.1,20.8,20.8,20.8,"69,749",,
,7/22/2020,PUBALIBANK,21,20.8,20.8,21,"37,515",,
,7/21/2020,PUBALIBANK,21.1,20.8,20.8,21,"9,803",,
,7/20/2020,PUBALIBANK,21,20.7,20.8,20.9,"37,250",,
,7/19/2020,PUBALIBANK,20.9,20.7,20.7,20.8,"12,292",,
,7/16/2020,PUBALIBANK,21.2,20.8,20.8,20.9,"49,048",,
,7/15/2020,PUBALIBANK,21.3,20.8,20.8,21,"64,774",,
,7/14/2020,PUBALIBANK,21.8,20.8,21.1,21,"77,653",,
,7/13/2020,PUBALIBANK,21.5,20.6,20.6,21.1,"263,524",,
,7/12/2020,PUBALIBANK,21.1,20.7,21.1,20.8,"321,461",,
,7/9/2020,PUBALIBANK,0,0,0,23,0,,
,7/8/2020,PUBALIBANK,23.7,22.6,23.2,23,"54,622",,
,7/7/2020,PUBALIBANK,24.2,23.4,24.2,23.6,"185,363",,
,7/6/2020,PUBALIBANK,24.2,21.5,21.5,24.2,"292,956",,
,7/5/2020,PUBALIBANK,22.7,21.1,21.2,22,"59,660",,
,7/2/2020,PUBALIBANK,22.7,20.8,20.8,22.4,"149,925",,
,8/10/2020,PURABIGEN,19.8,18.7,19.4,18.8,"1,664,721",,
,8/9/2020,PURABIGEN,19.5,18.4,19,19.3,"1,842,094",,
,8/6/2020,PURABIGEN,20.7,18.9,20,19,"2,828,115",,
,8/5/2020,PURABIGEN,19.9,18.3,18.3,19.8,"3,565,144",,
,8/4/2020,PURABIGEN,18.5,17.5,18,18.2,"1,483,238",,
,8/3/2020,PURABIGEN,18.2,17.2,17.3,17.9,"1,801,584",,
,7/30/2020,PURABIGEN,17.5,16.8,17.4,17.2,"1,109,339",,
,7/29/2020,PURABIGEN,17.3,16.4,16.6,17.2,"1,372,409",,
,7/28/2020,PURABIGEN,16.7,16.3,16.3,16.5,"982,661",,
,7/27/2020,PURABIGEN,16.5,15.5,15.7,16.4,"1,081,753",,
,7/26/2020,PURABIGEN,15.9,15.4,15.8,15.6,"500,005",,
,7/23/2020,PURABIGEN,16,15.5,15.5,15.7,"410,211",,
,7/22/2020,PURABIGEN,16,15.4,16,15.6,"675,469",,
,7/21/2020,PURABIGEN,16.3,15.5,16.1,16,"791,813",,
,7/20/2020,PURABIGEN,16,14.6,14.6,15.9,"1,688,031",,
,7/19/2020,PURABIGEN,14.8,14.3,14.7,14.6,"453,569",,
